TableName,TableDesc,ColumnName,ColumnDesc,ETL Conventions,ColumnType,Required,IsPK,IsFK,FK table,FK column,FK
DRUG_ERA,"A Drug Era is defined as a span of time when the Person is assumed to be exposed to a particular active ingredient. A Drug Era is not the same as a Drug Exposure: Exposures are individual records corresponding to the source when Drug was delivered to the Person, while successive periods of Drug Exposures are combined under certain rules to produce continuous Drug Eras.",drug_exposure_count,,,integer,No,NO,NO,,,
DRUG_ERA,"A Drug Era is defined as a span of time when the Person is assumed to be exposed to a particular active ingredient. A Drug Era is not the same as a Drug Exposure: Exposures are individual records corresponding to the source when Drug was delivered to the Person, while successive periods of Drug Exposures are combined under certain rules to produce continuous Drug Eras.",gap_days,,"The Gap Days determine how many total drug-free days are observed between all Drug Exposure events that contribute to a DRUG_ERA record. It is assumed that the drugs are “not stockpiled” by the patient, i.e. that if a new drug prescription or refill is observed (a new DRUG_EXPOSURE record is written), the remaining supply from the previous events is abandoned. The difference between Persistence Window and Gap Days is that the former is the maximum drug-free time allowed between two subsequent DRUG_EXPOSURE records, while the latter is the sum of actual drug-free days for the given Drug Era under the above assumption of non-stockpiling.",integer,No,NO,NO,,,
DOSE_ERA,A Dose Era is defined as a span of time when the Person is assumed to be exposed to a constant dose of a specific active ingredient.,dose_era_id,,,bigint,Yes,YES,NO,,,
DOSE_ERA,A Dose Era is defined as a span of time when the Person is assumed to be exposed to a constant dose of a specific active ingredient.,person_id,,,bigint,Yes,NO,YES,PERSON,person_id,"[PERSON, person_id]"
DOSE_ERA,A Dose Era is defined as a span of time when the Person is assumed to be exposed to a constant dose of a specific active ingredient.,drug_concept_id,The Concept Id representing the specific drug ingredient.,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
DOSE_ERA,A Dose Era is defined as a span of time when the Person is assumed to be exposed to a constant dose of a specific active ingredient.,unit_concept_id,The Concept Id representing the unit of the specific drug ingredient.,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
DOSE_ERA,A Dose Era is defined as a span of time when the Person is assumed to be exposed to a constant dose of a specific active ingredient.,dose_value,The numeric value of the dosage of the drug_ingredient.,,float,Yes,NO,NO,,,
DOSE_ERA,A Dose Era is defined as a span of time when the Person is assumed to be exposed to a constant dose of a specific active ingredient.,dose_era_start_datetime,"The date the Person started on the specific dosage, with at least 31 days since any prior exposure.",,datetime,Yes,NO,NO,,,
DOSE_ERA,A Dose Era is defined as a span of time when the Person is assumed to be exposed to a constant dose of a specific active ingredient.,dose_era_end_datetime,,The date the Person was no longer exposed to the dosage of the specific drug ingredient. An era is ended if there are 31 days or more between dosage records.,datetime,Yes,NO,NO,,,
CONDITION_ERA,"A Condition Era is defined as a span of time when the Person is assumed to have a given condition. Similar to Drug Eras, Condition Eras are chronological periods of Condition Occurrence. Combining individual Condition Occurrences into a single Condition Era serves two purposes: It allows aggregation of chronic conditions that require frequent ongoing care, instead of treating each Condition Occurrence as an independent event. It allows aggregation of multiple, closely timed doctor visits for the same Condition to avoid double-counting the Condition Occurrences. For example, consider a Person who visits her Primary Care Physician (PCP) and who is referred to a specialist. At a later time, the Person visits the specialist, who confirms the PCP’s original diagnosis and provides the appropriate treatment to resolve the condition. These two independent doctor visits should be aggregated into one Condition Era.",condition_era_id,,,bigint,Yes,YES,NO,,,
CONDITION_ERA,"A Condition Era is defined as a span of time when the Person is assumed to have a given condition. Similar to Drug Eras, Condition Eras are chronological periods of Condition Occurrence. Combining individual Condition Occurrences into a single Condition Era serves two purposes: It allows aggregation of chronic conditions that require frequent ongoing care, instead of treating each Condition Occurrence as an independent event. It allows aggregation of multiple, closely timed doctor visits for the same Condition to avoid double-counting the Condition Occurrences. For example, consider a Person who visits her Primary Care Physician (PCP) and who is referred to a specialist. At a later time, the Person visits the specialist, who confirms the PCP’s original diagnosis and provides the appropriate treatment to resolve the condition. These two independent doctor visits should be aggregated into one Condition Era.",person_id,,,bigint,Yes,NO,NO,PERSON,,
CONDITION_ERA,"A Condition Era is defined as a span of time when the Person is assumed to have a given condition. Similar to Drug Eras, Condition Eras are chronological periods of Condition Occurrence. Combining individual Condition Occurrences into a single Condition Era serves two purposes: It allows aggregation of chronic conditions that require frequent ongoing care, instead of treating each Condition Occurrence as an independent event. It allows aggregation of multiple, closely timed doctor visits for the same Condition to avoid double-counting the Condition Occurrences. For example, consider a Person who visits her Primary Care Physician (PCP) and who is referred to a specialist. At a later time, the Person visits the specialist, who confirms the PCP’s original diagnosis and provides the appropriate treatment to resolve the condition. These two independent doctor visits should be aggregated into one Condition Era.",condition_concept_id,The Concept Id representing the Condition.,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
CONDITION_ERA,"A Condition Era is defined as a span of time when the Person is assumed to have a given condition. Similar to Drug Eras, Condition Eras are chronological periods of Condition Occurrence. Combining individual Condition Occurrences into a single Condition Era serves two purposes: It allows aggregation of chronic conditions that require frequent ongoing care, instead of treating each Condition Occurrence as an independent event. It allows aggregation of multiple, closely timed doctor visits for the same Condition to avoid double-counting the Condition Occurrences. For example, consider a Person who visits her Primary Care Physician (PCP) and who is referred to a specialist. At a later time, the Person visits the specialist, who confirms the PCP’s original diagnosis and provides the appropriate treatment to resolve the condition. These two independent doctor visits should be aggregated into one Condition Era.",condition_era_start_datetime,The start date for the Condition Era constructed from the individual instances of Condition Occurrences. It is the start date of the very first chronologically recorded instance of the condition with at least 31 days since any prior record of the same Condition.,,datetime,Yes,NO,NO,,,
CONDITION_ERA,"A Condition Era is defined as a span of time when the Person is assumed to have a given condition. Similar to Drug Eras, Condition Eras are chronological periods of Condition Occurrence. Combining individual Condition Occurrences into a single Condition Era serves two purposes: It allows aggregation of chronic conditions that require frequent ongoing care, instead of treating each Condition Occurrence as an independent event. It allows aggregation of multiple, closely timed doctor visits for the same Condition to avoid double-counting the Condition Occurrences. For example, consider a Person who visits her Primary Care Physician (PCP) and who is referred to a specialist. At a later time, the Person visits the specialist, who confirms the PCP’s original diagnosis and provides the appropriate treatment to resolve the condition. These two independent doctor visits should be aggregated into one Condition Era.",condition_era_end_datetime,The end date for the Condition Era constructed from the individual instances of Condition Occurrences. It is the end date of the final continuously recorded instance of the Condition.,,datetime,Yes,NO,NO,,,
CONDITION_ERA,"A Condition Era is defined as a span of time when the Person is assumed to have a given condition. Similar to Drug Eras, Condition Eras are chronological periods of Condition Occurrence. Combining individual Condition Occurrences into a single Condition Era serves two purposes: It allows aggregation of chronic conditions that require frequent ongoing care, instead of treating each Condition Occurrence as an independent event. It allows aggregation of multiple, closely timed doctor visits for the same Condition to avoid double-counting the Condition Occurrences. For example, consider a Person who visits her Primary Care Physician (PCP) and who is referred to a specialist. At a later time, the Person visits the specialist, who confirms the PCP’s original diagnosis and provides the appropriate treatment to resolve the condition. These two independent doctor visits should be aggregated into one Condition Era.",condition_occurrence_count,The number of individual Condition Occurrences used to construct the condition era.,,integer,No,NO,NO,,,
METADATA,The METADATA table contains metadata information about a dataset that has been transformed to the OMOP Common Data Model.,metadata_concept_id,,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
METADATA,The METADATA table contains metadata information about a dataset that has been transformed to the OMOP Common Data Model.,metadata_type_concept_id,,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
METADATA,The METADATA table contains metadata information about a dataset that has been transformed to the OMOP Common Data Model.,name,,,varchar(250),Yes,NO,NO,,,
METADATA,The METADATA table contains metadata information about a dataset that has been transformed to the OMOP Common Data Model.,value_as_string,,,varchar(250),No,NO,NO,,,
METADATA,The METADATA table contains metadata information about a dataset that has been transformed to the OMOP Common Data Model.,value_as_concept_id,,,integer,No,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
METADATA,The METADATA table contains metadata information about a dataset that has been transformed to the OMOP Common Data Model.,metadata_date,,,date,No,NO,NO,,,
METADATA,The METADATA table contains metadata information about a dataset that has been transformed to the OMOP Common Data Model.,metadata_datetime,,,datetime,No,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,cdm_source_name,The name of the CDM instance.,,varchar(255),Yes,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,cdm_source_abbreviation,The abbreviation of the CDM instance.,,varchar(25),No,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,cdm_holder,The holder of the CDM instance.,,varchar(255),No,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,source_description,The description of the CDM instance.,,varchar(MAX),No,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,source_documentation_reference,,,varchar(255),No,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,cdm_etl_reference,,Put the link to the CDM version used.,varchar(255),No,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,source_release_date,The release date of the source data.,,date,No,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,cdm_release_date,The release data of the CDM instance.,,date,No,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,cdm_version,,,varchar(10),No,NO,NO,,,
CDM_SOURCE,The CDM_SOURCE table contains detail about the source database and the process used to transform the data into the OMOP Common Data Model.,vocabulary_version,,,varchar(20),No,NO,NO,,,
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",concept_id,A unique identifier for each Concept across all domains.,,integer,Yes,YES,NO,,,
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",concept_name,"An unambiguous, meaningful and descriptive name for the Concept.",,varchar(255),Yes,NO,NO,,,
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",domain_id,A foreign key to the DOMAIN table the Concept belongs to.,,varchar(20),Yes,NO,YES,DOMAIN,care_site_id,"[DOMAIN, care_site_id]"
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",vocabulary_id,A foreign key to the VOCABULARY table indicating from which source the Concept has been adapted.,,varchar(20),Yes,NO,YES,VOCABULARY,vocabulary_id,"[VOCABULARY, vocabulary_id]"
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",concept_class_id,"The attribute or concept class of the Concept. Examples are ‘Clinical Drug’, ‘Ingredient’, ‘Clinical Finding’ etc.",,varchar(20),Yes,NO,YES,CONCEPT_CLASS,,"[CONCEPT_CLASS, ]"
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",standard_concept,"This flag determines where a Concept is a Standard Concept, i.e. is used in the data, a Classification Concept, or a non-standard Source Concept. The allowable values are ‘S’ (Standard Concept) and ‘C’ (Classification Concept), otherwise the content is NULL.",,varchar(1),No,NO,NO,,,
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",concept_code,"The concept code represents the identifier of the Concept in the source vocabulary, such as SNOMED-CT concept IDs, RxNorm RXCUIs etc. Note that concept codes are not unique across vocabularies.",,varchar(50),Yes,NO,NO,,,
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",valid_start_date,"The date when the Concept was first recorded. The default value is 1-Jan-1970, meaning, the Concept has no (known) date of inception.",,date,Yes,NO,NO,,,
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",valid_end_date,"The date when the Concept became invalid because it was deleted or superseded (updated) by a new concept. The default value is 31-Dec-2099, meaning, the Concept is valid until it becomes deprecated.",,date,Yes,NO,NO,,,
CONCEPT,"The Standardized Vocabularies contains records, or Concepts, that uniquely identify each fundamental unit of meaning used to express clinical information in all domain tables of the CDM. Concepts are derived from vocabularies, which represent clinical information across a domain (e.g. conditions, drugs, procedures) through the use of codes and associated descriptions. Some Concepts are designated Standard Concepts, meaning these Concepts can be used as normative expressions of a clinical entity within the OMOP Common Data Model and within standardized analytics. Each Standard Concept belongs to one domain, which defines the location where the Concept would be expected to occur within data tables of the CDM. Concepts can represent broad categories (like ‘Cardiovascular disease’), detailed clinical elements (‘Myocardial infarction of the anterolateral wall’) or modifying characteristics and attributes that define Concepts at various levels of detail (severity of a disease, associated morphology, etc.). Records in the Standardized Vocabularies tables are derived from national or international vocabularies such as SNOMED-CT, RxNorm, and LOINC, or custom Concepts defined to cover various aspects of observational data analysis.",invalid_reason,"Reason the Concept was invalidated. Possible values are D (deleted), U (replaced with an update) or NULL when valid_end_date has the default value.",,varchar(1),No,NO,NO,,,
VOCABULARY,The VOCABULARY table includes a list of the Vocabularies collected from various sources or created de novo by the OMOP community. This reference table is populated with a single record for each Vocabulary source and includes a descriptive name and other associated attributes for the Vocabulary.,vocabulary_id,"A unique identifier for each Vocabulary, such as ICD9CM, SNOMED, Visit.",,varchar(20),Yes,YES,NO,,,
VOCABULARY,The VOCABULARY table includes a list of the Vocabularies collected from various sources or created de novo by the OMOP community. This reference table is populated with a single record for each Vocabulary source and includes a descriptive name and other associated attributes for the Vocabulary.,vocabulary_name,"The name describing the vocabulary, for example International Classification of Diseases, Ninth Revision, Clinical Modification, Volume 1 and 2 (NCHS) etc.",,varchar(255),Yes,NO,NO,,,
VOCABULARY,The VOCABULARY table includes a list of the Vocabularies collected from various sources or created de novo by the OMOP community. This reference table is populated with a single record for each Vocabulary source and includes a descriptive name and other associated attributes for the Vocabulary.,vocabulary_reference,External reference to documentation or available download of the about the vocabulary.,,varchar(255),Yes,NO,NO,,,
VOCABULARY,The VOCABULARY table includes a list of the Vocabularies collected from various sources or created de novo by the OMOP community. This reference table is populated with a single record for each Vocabulary source and includes a descriptive name and other associated attributes for the Vocabulary.,vocabulary_version,Version of the Vocabulary as indicated in the source.,,varchar(255),No,NO,NO,,,
VOCABULARY,The VOCABULARY table includes a list of the Vocabularies collected from various sources or created de novo by the OMOP community. This reference table is populated with a single record for each Vocabulary source and includes a descriptive name and other associated attributes for the Vocabulary.,vocabulary_concept_id,A Concept that represents the Vocabulary the VOCABULARY record belongs to.,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
DOMAIN,"The DOMAIN table includes a list of OMOP-defined Domains the Concepts of the Standardized Vocabularies can belong to. A Domain defines the set of allowable Concepts for the standardized fields in the CDM tables. For example, the “Condition” Domain contains Concepts that describe a condition of a patient, and these Concepts can only be stored in the condition_concept_id field of the CONDITION_OCCURRENCE and CONDITION_ERA tables. This reference table is populated with a single record for each Domain and includes a descriptive name for the Domain.",domain_id,A unique key for each domain.,,varchar(20),Yes,YES,NO,,,
DOMAIN,"The DOMAIN table includes a list of OMOP-defined Domains the Concepts of the Standardized Vocabularies can belong to. A Domain defines the set of allowable Concepts for the standardized fields in the CDM tables. For example, the “Condition” Domain contains Concepts that describe a condition of a patient, and these Concepts can only be stored in the condition_concept_id field of the CONDITION_OCCURRENCE and CONDITION_ERA tables. This reference table is populated with a single record for each Domain and includes a descriptive name for the Domain.",domain_name,"The name describing the Domain, e.g. Condition, Procedure, Measurement etc.",,varchar(255),Yes,NO,NO,,,
DOMAIN,"The DOMAIN table includes a list of OMOP-defined Domains the Concepts of the Standardized Vocabularies can belong to. A Domain defines the set of allowable Concepts for the standardized fields in the CDM tables. For example, the “Condition” Domain contains Concepts that describe a condition of a patient, and these Concepts can only be stored in the condition_concept_id field of the CONDITION_OCCURRENCE and CONDITION_ERA tables. This reference table is populated with a single record for each Domain and includes a descriptive name for the Domain.",domain_concept_id,A Concept representing the Domain Concept the DOMAIN record belongs to.,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
CONCEPT_CLASS,"The CONCEPT_CLASS table is a reference table, which includes a list of the classifications used to differentiate Concepts within a given Vocabulary. This reference table is populated with a single record for each Concept Class.",concept_class_id,A unique key for each class.,,varchar(20),Yes,YES,NO,,,
CONCEPT_CLASS,"The CONCEPT_CLASS table is a reference table, which includes a list of the classifications used to differentiate Concepts within a given Vocabulary. This reference table is populated with a single record for each Concept Class.",concept_class_name,"The name describing the Concept Class, e.g. Clinical Finding, Ingredient, etc.",,varchar(255),Yes,NO,NO,,,
CONCEPT_CLASS,"The CONCEPT_CLASS table is a reference table, which includes a list of the classifications used to differentiate Concepts within a given Vocabulary. This reference table is populated with a single record for each Concept Class.",concept_class_concept_id,A Concept that represents the Concept Class.,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
CONCEPT_RELATIONSHIP,The CONCEPT_RELATIONSHIP table contains records that define direct relationships between any two Concepts and the nature or type of the relationship. Each type of a relationship is defined in the RELATIONSHIP table.,concept_id_1,,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
CONCEPT_RELATIONSHIP,The CONCEPT_RELATIONSHIP table contains records that define direct relationships between any two Concepts and the nature or type of the relationship. Each type of a relationship is defined in the RELATIONSHIP table.,concept_id_2,,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
CONCEPT_RELATIONSHIP,The CONCEPT_RELATIONSHIP table contains records that define direct relationships between any two Concepts and the nature or type of the relationship. Each type of a relationship is defined in the RELATIONSHIP table.,relationship_id,The relationship between CONCEPT_ID_1 and CONCEPT_ID_2. Please see the Vocabulary Conventions. for more information.,,varchar(20),Yes,NO,YES,RELATIONSHIP,relationship_id,"[RELATIONSHIP, relationship_id]"
CONCEPT_RELATIONSHIP,The CONCEPT_RELATIONSHIP table contains records that define direct relationships between any two Concepts and the nature or type of the relationship. Each type of a relationship is defined in the RELATIONSHIP table.,valid_start_date,The date when the relationship is first recorded.,,date,Yes,NO,NO,,,
CONCEPT_RELATIONSHIP,The CONCEPT_RELATIONSHIP table contains records that define direct relationships between any two Concepts and the nature or type of the relationship. Each type of a relationship is defined in the RELATIONSHIP table.,valid_end_date,The date when the relationship is invalidated.,,date,Yes,NO,NO,,,
CONCEPT_RELATIONSHIP,The CONCEPT_RELATIONSHIP table contains records that define direct relationships between any two Concepts and the nature or type of the relationship. Each type of a relationship is defined in the RELATIONSHIP table.,invalid_reason,"Reason the relationship was invalidated. Possible values are ‘D’ (deleted), ‘U’ (updated) or NULL.",,varchar(1),No,NO,NO,,,
RELATIONSHIP,The RELATIONSHIP table provides a reference list of all types of relationships that can be used to associate any two concepts in the CONCEPT_RELATIONSHP table.,relationship_id,,,varchar(20),Yes,YES,NO,,,
RELATIONSHIP,The RELATIONSHIP table provides a reference list of all types of relationships that can be used to associate any two concepts in the CONCEPT_RELATIONSHP table.,relationship_name,,,varchar(255),Yes,NO,NO,,,
RELATIONSHIP,The RELATIONSHIP table provides a reference list of all types of relationships that can be used to associate any two concepts in the CONCEPT_RELATIONSHP table.,is_hierarchical,,,varchar(1),Yes,NO,NO,,,
RELATIONSHIP,The RELATIONSHIP table provides a reference list of all types of relationships that can be used to associate any two concepts in the CONCEPT_RELATIONSHP table.,defines_ancestry,,,varchar(1),Yes,NO,NO,,,
RELATIONSHIP,The RELATIONSHIP table provides a reference list of all types of relationships that can be used to associate any two concepts in the CONCEPT_RELATIONSHP table.,reverse_relationship_id,,,varchar(20),Yes,NO,NO,,,
RELATIONSHIP,The RELATIONSHIP table provides a reference list of all types of relationships that can be used to associate any two concepts in the CONCEPT_RELATIONSHP table.,relationship_concept_id,,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
CONCEPT_SYNONYM,The CONCEPT_SYNONYM table is used to store alternate names and descriptions for Concepts.,concept_id,,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
CONCEPT_SYNONYM,The CONCEPT_SYNONYM table is used to store alternate names and descriptions for Concepts.,concept_synonym_name,,,varchar(1000),Yes,NO,NO,,,
CONCEPT_SYNONYM,The CONCEPT_SYNONYM table is used to store alternate names and descriptions for Concepts.,language_concept_id,,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
CONCEPT_ANCESTOR,"The CONCEPT_ANCESTOR table is designed to simplify observational analysis by providing the complete hierarchical relationships between Concepts. Only direct parent-child relationships between Concepts are stored in the CONCEPT_RELATIONSHIP table. To determine higher level ancestry connections, all individual direct relationships would have to be navigated at analysis time. The CONCEPT_ANCESTOR table includes records for all parent-child relationships, as well as grandparent-grandchild relationships and those of any other level of lineage. Using the CONCEPT_ANCESTOR table allows for querying for all descendants of a hierarchical concept. For example, drug ingredients and drug products are all descendants of a drug class ancestor. This table is entirely derived from the CONCEPT, CONCEPT_RELATIONSHIP and RELATIONSHIP tables.",ancestor_concept_id,The Concept Id for the higher-level concept that forms the ancestor in the relationship.,,integer,Yes,NO,YES,CONCEPT,concept_id,"[CONCEPT, concept_id]"
